Dataset,Model,Seed,AUC,Acc,F1
PHONEME,Unbounded Hybrid,43,0.8786246325010499,0.8038852913968547,0.6535947712418301
PHONEME,Unbounded Hybrid,44,0.8930581457996603,0.8177613320999075,0.7072808320950966
PHONEME,Unbounded Hybrid,45,0.8835510029876227,0.820536540240518,0.6930379746835443
PHONEME,Unbounded Hybrid,46,0.9002740881298755,0.8214616096207216,0.6970172684458399
PHONEME,Unbounded Hybrid,47,0.9008492622612765,0.8196114708603145,0.7031963470319634
PHONEME,Unbounded Hybrid,48,0.8911757097587789,0.8159111933395005,0.7111756168359942
PHONEME,Unbounded Hybrid,49,0.8852027315407597,0.7946345975948196,0.65527950310559
PHONEME,Unbounded Hybrid,50,0.897192303540139,0.7974098057354302,0.6812227074235808
PHONEME,Unbounded Hybrid,51,0.913492578541001,0.8270120259019427,0.723781388478582
EEG_EYE_STATE,Heavy (ReLU),42,0.87623666299983,0.7873831775700935,0.7634608243594504
EEG_EYE_STATE,Heavy (ReLU),43,0.7250748071238012,0.6625500667556742,0.5215333648840511
EEG_EYE_STATE,Heavy (ReLU),44,0.8839276246142455,0.794392523364486,0.7559429477020603
EEG_EYE_STATE,Heavy (ReLU),45,0.8570822303155247,0.7643524699599465,0.736370425690814
EEG_EYE_STATE,Heavy (ReLU),46,0.943376535936711,0.8628170894526035,0.8442591890867753
EEG_EYE_STATE,Heavy (ReLU),47,0.8920795643760407,0.8007343124165555,0.7692307692307693
EEG_EYE_STATE,Heavy (ReLU),48,0.9351249854355445,0.8551401869158879,0.8372093023255814
EEG_EYE_STATE,Heavy (ReLU),49,0.864746614253887,0.7890520694259012,0.7498020585906572
EEG_EYE_STATE,Heavy (ReLU),50,0.8951853053572716,0.8174232309746329,0.7979312892500924
EEG_EYE_STATE,Heavy (ReLU),51,0.9170459161108052,0.8281041388518025,0.8100331980818886
EEG_EYE_STATE,ReLU,42,0.827438669922102,0.7416555407209613,0.7006960556844548
EEG_EYE_STATE,ReLU,43,0.8192461605018386,0.7349799732977303,0.7012791572610986
EEG_EYE_STATE,ReLU,44,0.8485837840169524,0.7596795727636849,0.7117694155324259
EEG_EYE_STATE,ReLU,45,0.8139591146063286,0.7283044058744993,0.6756972111553785
EEG_EYE_STATE,ReLU,46,0.8982124221511529,0.8147530040053405,0.7822675559042762
EEG_EYE_STATE,ReLU,47,0.6229127852031862,0.5881174899866488,0.5083665338645418
EEG_EYE_STATE,ReLU,48,0.8935212820305988,0.8097463284379173,0.7912087912087912
EEG_EYE_STATE,ReLU,49,0.8177723844738,0.7383177570093458,0.6956521739130435
EEG_EYE_STATE,ReLU,50,0.8799836866392674,0.7970627503337784,0.7743132887899035
EEG_EYE_STATE,ReLU,51,0.8719511864896334,0.7763684913217623,0.7511144130757801
EEG_EYE_STATE,GELU,42,0.8183628021786375,0.7286381842456608,0.6644655385885266
EEG_EYE_STATE,GELU,43,0.8106446932006635,0.7336448598130841,0.6906976744186046
EEG_EYE_STATE,GELU,44,0.8400531474162303,0.7536715620827771,0.7123928293063133
EEG_EYE_STATE,GELU,45,0.7912399511999091,0.7086114819759679,0.6245161290322581
EEG_EYE_STATE,GELU,46,0.8911361723615553,0.8024032042723631,0.7705426356589147
EEG_EYE_STATE,GELU,47,0.6153512443184376,0.585113484646195,0.5536804308797127
EEG_EYE_STATE,GELU,48,0.8868364209979117,0.7953938584779706,0.770153730783652
EEG_EYE_STATE,GELU,49,0.800850440784961,0.722630173564753,0.6679984019176988
EEG_EYE_STATE,GELU,50,0.8663665368808132,0.7867156208277704,0.7593220338983051
EEG_EYE_STATE,GELU,51,0.8649640307250719,0.7767022696929239,0.7495320104829651
EEG_EYE_STATE,SiLU,42,0.7789872376199547,0.6905874499332443,0.5837449483610238
EEG_EYE_STATE,SiLU,43,0.786153922416901,0.709279038718291,0.6606934164394235
EEG_EYE_STATE,SiLU,44,0.8108917155094477,0.7232977303070761,0.6603850880786563
EEG_EYE_STATE,SiLU,45,0.7512051351823786,0.6742323097463284,0.5631154879140555
EEG_EYE_STATE,SiLU,46,0.8734112102339673,0.7823765020026703,0.7420886075949367
EEG_EYE_STATE,SiLU,47,0.6078421313172224,0.578437917222964,0.5557509672880759
EEG_EYE_STATE,SiLU,48,0.8687702221863712,0.7780373831775701,0.743342338865303
EEG_EYE_STATE,SiLU,49,0.7465911785093123,0.664886515353805,0.5898692810457516
EEG_EYE_STATE,SiLU,50,0.8434471663422021,0.763351134846462,0.7378927911275416
EEG_EYE_STATE,SiLU,51,0.838298477285651,0.7526702269692924,0.7333573227779777
EEG_EYE_STATE,PReLU,42,0.842123903302836,0.7476635514018691,0.7032967032967034
EEG_EYE_STATE,PReLU,43,0.8260017845554836,0.7463284379172229,0.7212032281731474
EEG_EYE_STATE,PReLU,44,0.852323154983042,0.7663551401869159,0.7233201581027668
EEG_EYE_STATE,PReLU,45,0.8205781224939946,0.7339786381842457,0.6825965750696934
EEG_EYE_STATE,PReLU,46,0.9072640969533747,0.8227636849132176,0.7937864077669903
EEG_EYE_STATE,PReLU,47,0.606927230997705,0.5767690253671562,0.5167682926829268
EEG_EYE_STATE,PReLU,48,0.904049366782286,0.8234312416555407,0.8061561011359473
EEG_EYE_STATE,PReLU,49,0.8246438700032759,0.7496662216288384,0.7040252565114443
EEG_EYE_STATE,PReLU,50,0.8878627694859038,0.8067423230974633,0.7887632251003284
EEG_EYE_STATE,PReLU,51,0.875556237532607,0.787716955941255,0.7585421412300684
EEG_EYE_STATE,Mish,42,0.792053249622137,0.695260347129506,0.6056155507559395
EEG_EYE_STATE,Mish,43,0.7989333225178455,0.722630173564753,0.657319587628866
EEG_EYE_STATE,Mish,44,0.8213073150040351,0.7383177570093458,0.6903633491311216
EEG_EYE_STATE,Mish,45,0.77017238614063,0.6882510013351135,0.5859929078014184
EEG_EYE_STATE,Mish,46,0.8868051394265836,0.7963951935914553,0.7550200803212851
EEG_EYE_STATE,Mish,47,0.6114648305656811,0.582109479305741,0.5450581395348837
EEG_EYE_STATE,Mish,48,0.8819683077447051,0.7910547396528705,0.7605202754399388
EEG_EYE_STATE,Mish,49,0.7767674381987087,0.6902536715620827,0.6206050695012265
EEG_EYE_STATE,Mish,50,0.8477760653255462,0.7696929238985314,0.7417664670658682
EEG_EYE_STATE,Mish,51,0.848659388567457,0.7680240320427236,0.7407683700111899
EEG_EYE_STATE,Tanh,42,0.7696397109459544,0.6792389853137517,0.6023996690111709
EEG_EYE_STATE,Tanh,43,0.8095766637825366,0.7176234979973297,0.6381522668947819
EEG_EYE_STATE,Tanh,44,0.7943247114816032,0.7109479305740988,0.6773472429210134
EEG_EYE_STATE,Tanh,45,0.7626928892068544,0.6795727636849133,0.6006655574043261
EEG_EYE_STATE,Tanh,46,0.8691412220164957,0.7693591455273698,0.6919304502897905
EEG_EYE_STATE,Tanh,47,0.8243724404842268,0.7399866488651535,0.6867712102935264
EEG_EYE_STATE,Tanh,48,0.884238570263415,0.794392523364486,0.7429048414023373
EEG_EYE_STATE,Tanh,49,0.7778221186997433,0.6899198931909212,0.5798281320669381
EEG_EYE_STATE,Tanh,50,0.8259136833946211,0.7563417890520694,0.721161191749427
EEG_EYE_STATE,Tanh,51,0.8365054292393649,0.7566755674232309,0.7188584650983417
EEG_EYE_STATE,Sigmoid,42,0.6103782654968564,0.5767690253671562,0.41566820276497696
EEG_EYE_STATE,Sigmoid,43,0.6291152930997188,0.5907877169559412,0.4313543599257885
EEG_EYE_STATE,Sigmoid,44,0.6349779466081451,0.5907877169559412,0.4536541889483066
EEG_EYE_STATE,Sigmoid,45,0.6239365526736431,0.5897863818424566,0.42810609585853887
EEG_EYE_STATE,Sigmoid,46,0.6901899792403074,0.6318424566088118,0.5202261852979556
EEG_EYE_STATE,Sigmoid,47,0.6392363079969399,0.5974632843791722,0.4765625
EEG_EYE_STATE,Sigmoid,48,0.6814834234088892,0.6285046728971962,0.5208781747739991
EEG_EYE_STATE,Sigmoid,49,0.6108753802912745,0.5841121495327103,0.3969022265246854
EEG_EYE_STATE,Sigmoid,50,0.6943673840940227,0.640520694259012,0.5717693836978132
EEG_EYE_STATE,Sigmoid,51,0.7024113404760401,0.6451935914552737,0.5715437323659814
EEG_EYE_STATE,PAU,42,0.5595494262742258,0.5293724966622163,0.0
EEG_EYE_STATE,PAU,43,0.5223076195111399,0.5527369826435247,0.0
EEG_EYE_STATE,PAU,44,0.45867752441240384,0.5453938584779706,0.0
EEG_EYE_STATE,PAU,45,0.5508287725912164,0.5520694259012016,0.0
EEG_EYE_STATE,PAU,46,0.5,0.5423898531375166,0.0
EEG_EYE_STATE,PAU,47,0.5276236443004365,0.5490654205607477,0.0
EEG_EYE_STATE,PAU,48,0.5,0.5373831775700935,0.0
EEG_EYE_STATE,PAU,49,0.538971598282106,0.5614152202937249,0.0
EEG_EYE_STATE,PAU,50,0.5,0.5527369826435247,0.0
EEG_EYE_STATE,PAU,51,0.5,0.5560747663551402,0.0
EEG_EYE_STATE,Hybrid (Specialist),42,0.4988742364483557,0.5293724966622163,0.04341926729986431
EEG_EYE_STATE,Hybrid (Specialist),43,0.4958355865599538,0.5500667556742324,0.037142857142857144
EEG_EYE_STATE,Hybrid (Specialist),44,0.49494362635407285,0.544392523364486,0.03805496828752643
EEG_EYE_STATE,Hybrid (Specialist),45,0.5143086713868921,0.5487316421895861,0.18944844124700239
EEG_EYE_STATE,Hybrid (Specialist),46,0.5119968579924816,0.5403871829105474,0.017130620985010708
EEG_EYE_STATE,Hybrid (Specialist),47,0.4878059043247379,0.5353805073431241,0.13861386138613863
EEG_EYE_STATE,Hybrid (Specialist),48,0.47857165263997564,0.5196929238985314,0.12522796352583587
EEG_EYE_STATE,Hybrid (Specialist),49,0.5145825075967763,0.5557409879839786,0.25350532809871
EEG_EYE_STATE,Hybrid (Specialist),50,0.5050931934530247,0.548064085447263,0.2044653349001175
EEG_EYE_STATE,Hybrid (Specialist),51,0.49520845932357904,0.510347129506008,0.3406741573033708
EEG_EYE_STATE,Unbounded Hybrid,42,0.6403497357194601,0.5744325767690254,0.3278861360042172
EEG_EYE_STATE,Unbounded Hybrid,43,0.6489804149542144,0.5864485981308412,0.21133036282622533
EEG_EYE_STATE,Unbounded Hybrid,44,0.670499724107934,0.6048064085447263,0.3035294117647059
EEG_EYE_STATE,Unbounded Hybrid,45,0.6535963936949128,0.5984646194926568,0.3486735246345425
EEG_EYE_STATE,Unbounded Hybrid,46,0.7419765471581664,0.6078104138851802,0.26516572858036275
EEG_EYE_STATE,Unbounded Hybrid,47,0.5886519508572972,0.5507343124165555,0.13938618925831203
EEG_EYE_STATE,Unbounded Hybrid,48,0.739154186048596,0.6451935914552737,0.4354753053637812
EEG_EYE_STATE,Unbounded Hybrid,49,0.6134831242070666,0.571762349799733,0.521089958939903
EEG_EYE_STATE,Unbounded Hybrid,50,0.7235259391448555,0.6608811748998665,0.5539947322212467
EEG_EYE_STATE,Unbounded Hybrid,51,0.6969261388766034,0.6478638184245661,0.5854616895874263
WILT,Heavy (ReLU),42,0.9971988795518207,0.9834710743801653,0.8260869565217391
WILT,Heavy (ReLU),43,0.9964170258620689,0.9896694214876033,0.868421052631579
WILT,Heavy (ReLU),44,0.9971240942028985,0.9907024793388429,0.9052631578947369
WILT,Heavy (ReLU),45,0.9978260869565218,0.9907024793388429,0.9010989010989011
WILT,Heavy (ReLU),46,0.9979584809130264,0.987603305785124,0.8604651162790697
WILT,Heavy (ReLU),47,0.9939912005028284,0.9927685950413223,0.9176470588235294
WILT,Heavy (ReLU),48,0.997469589892819,0.9907024793388429,0.9230769230769231
WILT,Heavy (ReLU),49,0.9985813544840484,0.9917355371900827,0.9384615384615385
WILT,Heavy (ReLU),50,0.9957782672540382,0.9834710743801653,0.8666666666666667
WILT,Heavy (ReLU),51,0.9908393906203325,0.9834710743801653,0.8461538461538461
WILT,ReLU,42,0.991874612440396,0.96900826446281,0.5945945945945946
WILT,ReLU,43,0.9953933189655172,0.9783057851239669,0.6440677966101694
WILT,ReLU,44,0.995108695652174,0.987603305785124,0.8666666666666667
WILT,ReLU,45,0.9955163043478261,0.9741735537190083,0.6575342465753424
WILT,ReLU,46,0.9911452184179457,0.9648760330578512,0.37037037037037035
WILT,ReLU,47,0.9931615336266499,0.9679752066115702,0.45614035087719296
WILT,ReLU,48,0.9951560720805394,0.9380165289256198,0.03225806451612903
WILT,ReLU,49,0.9952604342989796,0.9638429752066116,0.6601941747572816
WILT,ReLU,50,0.9939060205580029,0.9607438016528925,0.5581395348837209
WILT,ReLU,51,0.9894453848451659,0.9762396694214877,0.7526881720430108
WILT,GELU,42,0.9924091774114225,0.9772727272727273,0.7380952380952381
WILT,GELU,43,0.9946390086206897,0.9855371900826446,0.7878787878787878
WILT,GELU,44,0.9957653985507247,0.984504132231405,0.845360824742268
WILT,GELU,45,0.9940896739130435,0.9793388429752066,0.7560975609756098
WILT,GELU,46,0.9934573002754821,0.9762396694214877,0.6666666666666666
WILT,GELU,47,0.9919547454431176,0.9824380165289256,0.7848101265822784
WILT,GELU,48,0.9932401901422452,0.9752066115702479,0.76
WILT,GELU,49,0.9947445632022699,0.9783057851239669,0.8292682926829268
WILT,GELU,50,0.9933002936857562,0.9741735537190083,0.7663551401869159
WILT,GELU,51,0.9878124066513989,0.9772727272727273,0.7755102040816326
WILT,SiLU,42,0.9932644813650651,0.9783057851239669,0.7529411764705882
WILT,SiLU,43,0.9969288793103448,0.9886363636363636,0.8405797101449275
WILT,SiLU,44,0.9953577898550725,0.984504132231405,0.845360824742268
WILT,SiLU,45,0.9939990942028986,0.9824380165289256,0.8089887640449438
WILT,SiLU,46,0.993801652892562,0.9803719008264463,0.7532467532467533
WILT,SiLU,47,0.9916279069767442,0.987603305785124,0.8604651162790697
WILT,SiLU,48,0.9942162054693007,0.9824380165289256,0.8411214953271028
WILT,SiLU,49,0.9944382647385985,0.9793388429752066,0.8412698412698413
WILT,SiLU,50,0.9939794419970631,0.9772727272727273,0.8070175438596491
WILT,SiLU,51,0.9892263267947825,0.9772727272727273,0.78
WILT,PReLU,42,0.9915752560566211,0.9700413223140496,0.6133333333333333
WILT,PReLU,43,0.9958512931034482,0.981404958677686,0.7096774193548387
WILT,PReLU,44,0.9949275362318841,0.9865702479338843,0.8539325842696629
WILT,PReLU,45,0.995403079710145,0.9762396694214877,0.6933333333333334
WILT,PReLU,46,0.9910960251869343,0.96900826446281,0.5
WILT,PReLU,47,0.992784412319296,0.9824380165289256,0.7733333333333333
WILT,PReLU,48,0.9949211054277296,0.96900826446281,0.6808510638297872
WILT,PReLU,49,0.9950508616659413,0.9710743801652892,0.75
WILT,PReLU,50,0.9933002936857562,0.9700413223140496,0.7070707070707071
WILT,PReLU,51,0.9901623021009658,0.9752066115702479,0.7446808510638298
WILT,Mish,42,0.9936279855453631,0.9783057851239669,0.7529411764705882
WILT,Mish,43,0.99765625,0.9896694214876033,0.8611111111111112
WILT,Mish,44,0.9956295289855073,0.984504132231405,0.845360824742268
WILT,Mish,45,0.9947463768115942,0.9824380165289256,0.8089887640449438
WILT,Mish,46,0.994810114128296,0.9793388429752066,0.7435897435897436
WILT,Mish,47,0.9921307353865494,0.987603305785124,0.8604651162790697
WILT,Mish,48,0.9949391797856381,0.9834710743801653,0.8518518518518519
WILT,Mish,49,0.9949863777788523,0.981404958677686,0.8571428571428571
WILT,Mish,50,0.9941629955947137,0.9772727272727273,0.8070175438596491
WILT,Mish,51,0.9891665836901324,0.9793388429752066,0.803921568627451
WILT,Tanh,42,0.9906771869052965,0.9824380165289256,0.8247422680412371
WILT,Tanh,43,0.9912984913793104,0.9917355371900827,0.9
WILT,Tanh,44,0.9910778985507246,0.9896694214876033,0.8979591836734694
WILT,Tanh,45,0.9951766304347827,0.984504132231405,0.845360824742268
WILT,Tanh,46,0.9963597009051555,0.984504132231405,0.8235294117647058
WILT,Tanh,47,0.9898177247014457,0.9896694214876033,0.8863636363636364
WILT,Tanh,48,0.9905651851717968,0.9865702479338843,0.8925619834710744
WILT,Tanh,49,0.9952281923554352,0.984504132231405,0.8837209302325582
WILT,Tanh,50,0.9947136563876652,0.981404958677686,0.8548387096774194
WILT,Tanh,51,0.9906203325699492,0.9803719008264463,0.819047619047619
WILT,Sigmoid,42,0.9862296063463554,0.9473140495867769,0.0
WILT,Sigmoid,43,0.9924568965517241,0.9586776859504132,0.0
WILT,Sigmoid,44,0.9912817028985508,0.9504132231404959,0.0
WILT,Sigmoid,45,0.9871150362318841,0.9504132231404959,0.0
WILT,Sigmoid,46,0.9872589531680441,0.9545454545454546,0.0
WILT,Sigmoid,47,0.9885606536769328,0.9555785123966942,0.0
WILT,Sigmoid,48,0.9923726209626403,0.9369834710743802,0.0
WILT,Sigmoid,49,0.9911012235817577,0.9287190082644629,0.0
WILT,Sigmoid,50,0.9905837004405286,0.9380165289256198,0.0
WILT,Sigmoid,51,0.9858807129343821,0.9431818181818182,0.0
WILT,PAU,42,0.5293796908076207,0.9473140495867769,0.0
WILT,PAU,43,0.5868265086206896,0.9576446280991735,0.0
WILT,PAU,44,0.6960144927536233,0.9504132231404959,0.0
WILT,PAU,45,0.6601449275362318,0.9504132231404959,0.0
WILT,PAU,46,0.5079816017316017,0.9493801652892562,0.0
WILT,PAU,47,0.4139912005028284,0.9514462809917356,0.0
WILT,PAU,48,0.6556654074863991,0.9338842975206612,0.0
WILT,PAU,49,0.5557785623317373,0.9266528925619835,0.0
WILT,PAU,50,0.6533223201174744,0.9369834710743802,0.0
WILT,PAU,51,0.5793288857910983,0.9400826446280992,0.0
WILT,Hybrid (Specialist),42,0.5249428015481001,0.9473140495867769,0.0
WILT,Hybrid (Specialist),43,0.4638469827586207,0.9586776859504132,0.0
WILT,Hybrid (Specialist),44,0.5155117753623188,0.9504132231404959,0.0
WILT,Hybrid (Specialist),45,0.4966259057971014,0.9504132231404959,0.0
WILT,Hybrid (Specialist),46,0.5008854781582055,0.9545454545454546,0.0
WILT,Hybrid (Specialist),47,0.5850408548082966,0.9555785123966942,0.0
WILT,Hybrid (Specialist),48,0.48885715834944965,0.9369834710743802,0.0
WILT,Hybrid (Specialist),49,0.5889313407812222,0.9287190082644629,0.0
WILT,Hybrid (Specialist),50,0.4390051395007342,0.9380165289256198,0.0
WILT,Hybrid (Specialist),51,0.42745195658667723,0.9431818181818182,0.0
WILT,Unbounded Hybrid,42,0.9908054824983428,0.9721074380165289,0.6493506493506493
WILT,Unbounded Hybrid,43,0.9939924568965518,0.9783057851239669,0.6440677966101694
WILT,Unbounded Hybrid,44,0.9933650362318841,0.9855371900826446,0.8444444444444444
WILT,Unbounded Hybrid,45,0.9940443840579709,0.96900826446281,0.5588235294117647
WILT,Unbounded Hybrid,46,0.9953266430539158,0.9721074380165289,0.5573770491803278
WILT,Unbounded Hybrid,47,0.9919044626021369,0.9907024793388429,0.891566265060241
WILT,Unbounded Hybrid,48,0.9942342798272091,0.9700413223140496,0.6881720430107527
WILT,Unbounded Hybrid,49,0.9916170946784673,0.9555785123966942,0.5473684210526316
WILT,Unbounded Hybrid,50,0.9943465491923641,0.9617768595041323,0.5747126436781609
WILT,Unbounded Hybrid,51,0.9868366026087823,0.9721074380165289,0.6823529411764706
